open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy__quote_volume,ignore,premium_index_open,premium_index_high,premium_index_low,premium_index_close
1683319200000,29483.0,29503.0,29460.2,29476.2,552.683,1683319499999,16291603.4461,8050,218.642,6445215.1001,0,-0.00037402,-0.0002649,-0.00059314,-0.00033758
1683319500000,29476.1,29519.4,29473.0,29517.6,563.954,1683319799999,16638708.2512,8377,366.118,10802163.341,0,-0.00031069,-0.00020148,-0.00050036,-0.00026638
1683319800000,29517.6,29530.0,29500.0,29500.0,1087.849,1683320099999,32111155.2145,11050,583.586,17227622.5942,0,-0.00025481,-4.811e-05,-0.00054783,-0.00038373
1683320100000,29500.0,29510.0,29481.1,29483.0,539.123,1683320399999,15901870.2674,8052,271.931,8020987.7433,0,-0.00037352,-0.00015191,-0.00046402,-0.00043221
1683320400000,29483.0,29503.3,29450.0,29462.7,868.97,1683320699999,25611552.2676,10660,350.513,10331733.0406,0,-0.00032093,-0.00025462,-0.00057061,-0.00036171
1683320700000,29462.8,29471.5,29440.4,29470.0,537.102,1683320999999,15822063.6916,7904,220.475,6494886.8175,0,-0.0002913,-0.00018934,-0.00049172,-0.00037817
1683321000000,29470.0,29480.3,29458.0,29480.2,464.663,1683321299999,13691995.8614,6341,283.19,8344566.4876,0,-0.00037817,-1.132e-05,-0.00049919,-0.00016403
1683321300000,29480.2,29524.6,29460.5,29524.6,1099.528,1683321599999,32437874.8861,12220,664.294,19597535.6747,0,-0.00016382,0.00011856,-0.000453,-0.00019078
1683321600000,29524.5,29544.6,29503.7,29510.1,879.13,1683321899999,25956364.9148,9574,387.155,11432067.1899,0,-0.00020094,0.00014953,-0.00044858,-0.0001834
1683321900000,29510.1,29532.6,29482.3,29511.2,655.015,1683322199999,19325394.4708,9369,357.692,10552790.3961,0,-0.0001834,-3.928e-05,-0.0004722,-0.00022606
1683322200000,29511.1,29511.2,29482.7,29486.4,227.951,1683322499999,6723797.075,4541,90.112,2657773.9104,0,-0.0002286,-0.0002286,-0.00047185,-0.00041015
1683322500000,29486.4,29496.8,29455.6,29472.7,645.011,1683322799999,19010366.6473,8616,279.341,8234026.9199,0,-0.0003932,-0.00018273,-0.00056561,-0.00055945
1683322800000,29472.7,29480.7,29449.8,29480.6,389.734,1683323099999,11482523.1386,6999,192.505,5671957.5513,0,-0.00051555,-0.00010076,-0.0005541,-0.00027543
1683323100000,29480.7,29529.0,29455.8,29499.5,868.718,1683323399999,25628606.5211,10320,480.743,14181622.3346,0,-0.00027543,-4.193e-05,-0.00061246,-0.00030275
1683323400000,29499.5,29499.6,29473.1,29485.9,207.51,1683323699999,6119021.9481,5467,90.766,2676462.7831,0,-0.00029958,-0.00014046,-0.00037849,-0.00022589
1683323700000,29485.9,29515.1,29475.1,29475.2,247.916,1683323999999,7312539.3403,5882,117.244,3458503.798,0,-0.00022526,-8.127e-05,-0.00046709,-0.00044546
1683324000000,29475.1,29492.4,29460.6,29488.1,823.175,1683324299999,24261967.3459,9478,463.695,13666633.0283,0,-0.00043602,-0.00026164,-0.00061451,-0.00044431
1683324300000,29488.1,29509.0,29486.4,29508.0,375.675,1683324599999,11082033.6822,6965,223.221,6584600.4331,0,-0.00030118,-3.526e-05,-0.00050285,-0.00030645
1683324600000,29507.9,29509.4,29494.7,29504.2,277.807,1683324899999,8195996.3175,5409,137.515,4057034.3814,0,-0.00018257,-0.00018036,-0.00039515,-0.00030286
1683324900000,29504.2,29555.0,29484.6,29549.6,1584.517,1683325199999,46793153.3987,17961,1043.172,30807429.6031,0,-0.00026006,-3.1e-05,-0.00049434,-0.00025061
1683325200000,29549.6,29549.7,29497.1,29518.6,657.027,1683325499999,19397126.3618,10735,253.191,7473951.5296,0,-0.00019593,-0.00012439,-0.00049415,-0.00032947
1683325500000,29518.6,29526.8,29496.5,29504.6,364.277,1683325799999,10749918.2546,6701,155.654,4593507.7714,0,-0.00032926,-0.00014447,-0.00052991,-0.0003636
1683325800000,29504.6,29526.5,29496.9,29510.6,270.946,1683326099999,7996356.4748,5534,120.428,3554106.5637,0,-0.0002575,-0.00023396,-0.00067103,-0.00039346
1683326100000,29510.6,29536.8,29491.9,29520.0,678.24,1683326399999,20017425.286,7691,287.301,8479406.5476,0,-0.00039283,-0.00017306,-0.0010681,-0.00026787
1683326400000,29519.9,29538.9,29519.9,29535.0,456.587,1683326699999,13484606.2075,6649,274.641,8110799.1733,0,-0.00026811,-0.00020684,-0.00047672,-0.00035025
1683326700000,29535.0,29650.0,29534.9,29641.1,4109.067,1683326999999,121607743.2544,31176,2875.938,85119092.155,0,-0.00035035,1.769e-05,-0.00074231,1.291e-05
1683327000000,29641.1,29641.1,29580.6,29603.8,1435.083,1683327299999,42484653.3237,15516,621.914,18410842.0699,0,-6.64e-05,-6.64e-05,-0.00052867,-0.00027732
1683327300000,29603.8,29619.2,29571.1,29579.9,995.941,1683327599999,29475873.7724,12737,406.152,12021070.8014,0,-0.00021823,-3.381e-05,-0.00046379,-0.00042523
1683327600000,29579.8,29589.5,29554.0,29578.0,992.189,1683327899999,29341786.7105,12602,505.136,14939208.5863,0,-0.00033718,3.163e-05,-0.00058182,-0.00047104
1683327900000,29578.1,29585.8,29541.2,29555.9,617.835,1683328199999,18261758.2879,8921,258.361,7636437.459,0,-0.00047104,-0.00024321,-0.00075018,-0.00026086
1683328200000,29555.9,29560.2,29517.4,29548.8,1101.309,1683328499999,32531170.8175,11875,482.135,14242040.3019,0,-0.00028918,-0.0001822,-0.00063002,-0.00038375
1683328500000,29548.7,29559.7,29526.0,29535.3,427.534,1683328799999,12630741.0497,8251,222.349,6568981.7143,0,-0.00032624,-0.00018336,-0.00053042,-0.000331
1683328800000,29535.3,29572.4,29533.7,29561.6,810.562,1683329099999,23956249.8779,9273,347.042,10256799.3408,0,-0.00025267,-9.718e-05,-0.00040881,-0.0002867
1683329100000,29561.5,29568.7,29510.4,29526.6,894.613,1683329399999,26419261.0343,10381,382.891,11307719.9648,0,-0.00027043,-0.0001165,-0.0005411,-0.00034522
1683329400000,29526.6,29535.9,29490.2,29529.0,1081.637,1683329699999,31922197.0434,12117,363.801,10737588.963,0,-0.00027336,-9.331e-05,-0.00052046,-0.00047445
1683329700000,29529.1,29539.0,29465.3,29489.0,1705.659,1683329999999,50307240.845,14485,500.106,14751981.3834,0,-0.00034733,-0.00020566,-0.00074903,-0.00047807
1683330000000,29488.9,29500.0,29460.0,29474.9,1209.138,1683330299999,35642448.5734,13438,457.709,13493221.2408,0,-0.00046569,-0.00017649,-0.00067732,-0.00047302
1683330300000,29475.0,29483.5,29468.0,29471.3,493.304,1683330599999,14539779.9103,6973,221.809,6537582.3526,0,-0.0003916,-0.00018752,-0.00065598,-0.00038456
1683330600000,29471.2,29489.1,29471.2,29482.4,637.278,1683330899999,18787346.1845,8173,335.033,9876785.363,0,-0.00040788,-0.00017498,-0.00046981,-0.00027706
1683330900000,29482.3,29497.6,29476.8,29491.5,471.558,1683331199999,13906034.5076,6757,295.078,8701579.1273,0,-0.00027593,-0.0002518,-0.00057471,-0.00048551
1683331200000,29491.5,29500.0,29460.0,29480.7,1460.814,1683331499999,43067382.9491,13310,626.271,18466535.1032,0,-0.00050669,-7.596e-05,-0.00065622,-0.00043859
1683331500000,29480.7,29494.0,29472.7,29484.2,346.845,1683331799999,10225954.9214,5833,157.655,4647971.3484,0,-0.00032054,-0.00012501,-0.00060976,-0.00043001
1683331800000,29484.1,29506.6,29482.4,29497.3,652.323,1683332099999,19242558.4386,8638,357.314,10540045.0174,0,-0.00043005,-0.0002207,-0.00057879,-0.00035588
1683332100000,29497.2,29503.3,29482.5,29502.6,411.499,1683332399999,12136589.1542,6233,238.455,7032897.4273,0,-0.00035606,-0.00035606,-0.0006243,-0.00050663
1683332400000,29502.5,29585.0,29502.5,29570.0,2019.554,1683332699999,59672224.334,16362,1303.483,38511274.7869,0,-0.00042486,-0.0001802,-0.00065219,-0.00045422
1683332700000,29570.0,29570.1,29505.4,29543.7,1375.041,1683332999999,40605272.4683,16348,572.614,16910866.7954,0,-0.00042407,-0.00023268,-0.0006072,-0.00042308
1683333000000,29543.7,29618.5,29540.3,29600.0,2272.234,1683333299999,67221557.9847,22078,1435.071,42452872.5716,0,-0.00040553,8.682e-05,-0.00061168,-0.00020515
1683333300000,29600.0,29840.0,29592.1,29775.6,15116.568,1683333599999,449825267.40054,94593,9532.463,283637563.14804,0,-0.000357,0.00169677,-0.00171999,-0.00016133
1683333600000,29775.7,29785.7,29674.2,29686.2,3666.395,1683333899999,108961349.5304,30059,1491.089,44314896.4972,0,-0.00015803,0.00014057,-0.00047866,-0.00034194
1683333900000,29686.1,29748.3,29660.0,29670.0,2509.106,1683334199999,74505533.3418,25548,1224.247,36356181.6759,0,-0.00029636,1.934e-05,-0.00073557,-0.00038722
1683334200000,29670.1,29709.9,29661.0,29698.6,1351.369,1683334499999,40118758.286,15021,717.043,21286652.6177,0,-0.0004102,-0.00011129,-0.00071688,-0.00040403
1683334500000,29698.6,29698.6,29636.0,29657.3,1730.672,1683334799999,51337639.9955,17705,567.839,16843676.6178,0,-0.00040403,-0.00020561,-0.00051316,-0.00025075
1683334800000,29657.3,29674.2,29618.0,29621.9,1760.297,1683335099999,52189769.6397,16304,651.904,19332560.5201,0,-0.000575,-0.00025918,-0.00071585,-0.00047193
1683335100000,29622.0,29629.4,29569.2,29601.0,2878.269,1683335399999,85188190.2801,27274,1386.915,41045802.9498,0,-0.00039851,0.00013666,-0.00076415,-0.00048254
1683335400000,29601.0,29611.4,29555.4,29601.6,1633.883,1683335699999,48325960.335,15028,874.593,25870755.3735,0,-0.00045492,-0.0002029,-0.00070234,-0.00036056
1683335700000,29601.6,29621.8,29575.0,29575.0,1519.801,1683335999999,44991112.8838,15782,851.462,25206457.3601,0,-0.00038253,-0.00018795,-0.00051898,-0.0004838
1683336000000,29575.0,29581.9,29516.2,29542.9,2108.311,1683336299999,62292439.26124,23133,848.157,25059986.4773,0,-0.00034894,5.449e-05,-0.00054772,-0.00031469
1683336300000,29542.9,29568.4,29538.1,29556.4,826.089,1683336599999,24412753.6875,11800,459.351,13574758.4719,0,-0.0001988,-0.0001169,-0.00057094,-0.00026338
1683336600000,29556.5,29612.0,29537.0,29586.7,1485.939,1683336899999,43956405.735,16088,895.422,26489422.699,0,-0.00027271,0.00013918,-0.00054114,-0.00030402
1683336900000,29586.7,29605.5,29586.7,29590.0,561.846,1683337199999,16627095.6966,7247,324.58,9605468.2943,0,-0.00030441,-2.564e-05,-0.0004692,-0.00039096
1683337200000,29589.9,29605.2,29575.0,29596.5,514.965,1683337499999,15237571.5398,6535,241.34,7141426.8101,0,-0.00039117,-9.415e-05,-0.00055804,-0.00049273
1683337500000,29596.5,29617.4,29535.0,29535.0,1429.437,1683337799999,42262186.2824,14200,513.392,15182552.6046,0,-0.00049326,-0.00026745,-0.00057535,-0.0004061
1683337800000,29535.1,29535.1,29485.2,29516.9,2025.727,1683338099999,59775239.7638,20458,922.876,27233392.4827,0,-0.00042019,-0.00012236,-0.00048723,-0.00032049
1683338100000,29516.9,29542.1,29506.1,29535.2,1048.918,1683338399999,30970911.0038,11550,730.912,21582249.5324,0,-0.00033252,-5.947e-05,-0.00044455,-0.00025194
1683338400000,29535.2,29538.5,29493.1,29494.7,1131.866,1683338699999,33408412.6964,10887,334.157,9863667.5695,0,-0.00025077,-0.00011836,-0.00036069,-0.00014331
1683338700000,29494.7,29510.4,29446.6,29459.2,2468.898,1683338999999,72774513.6655,21779,841.565,24807042.1757,0,-0.00029875,-0.00019614,-0.00057737,-0.00030758
1683339000000,29459.3,29480.3,29440.0,29459.0,1481.449,1683339299999,43643818.0227,15554,748.61,22056113.9466,0,-0.00049489,-5.214e-05,-0.00051178,-0.00019574
1683339300000,29458.9,29484.0,29444.6,29476.6,817.839,1683339599999,24098404.9596,11500,502.348,14803320.7723,0,-0.00021605,-0.00011312,-0.00043715,-0.00028519
1683339600000,29476.5,29479.9,29449.7,29449.7,414.296,1683339899999,12209688.0394,7251,176.962,5215407.9008,0,-0.00028243,-9.202e-05,-0.00032947,-0.00028091
1683339900000,29449.7,29469.5,29433.4,29469.5,906.37,1683340199999,26691084.0044,11485,426.171,12550925.158,0,-0.00040711,-1.177e-05,-0.00073702,-0.00013178
1683340200000,29469.5,29491.3,29469.4,29483.4,902.361,1683340499999,26602380.6362,8579,584.755,17238317.051,0,-0.0001316,4.79e-05,-0.00025005,-0.00020499
1683340500000,29483.4,29483.4,29435.0,29450.3,890.854,1683340799999,26238806.5278,10048,324.206,9548039.6194,0,-0.00020467,-9.278e-05,-0.00038204,-0.00019796
1683340800000,29450.4,29485.3,29436.0,29477.5,803.404,1683341099999,23670635.812,9850,497.159,14648966.3116,0,-9.938e-05,3.82e-06,-0.00053682,-0.00031325
1683341100000,29477.6,29488.0,29460.6,29460.6,372.739,1683341399999,10985344.792,6410,183.228,5400098.3126,0,-0.00030849,-0.00013283,-0.00032339,-0.00028093
1683341400000,29460.6,29468.0,29446.1,29446.1,432.619,1683341699999,12743149.4507,6639,164.331,4840594.491,0,-0.00031165,-0.00011731,-0.00040503,-0.00025806
1683341700000,29446.1,29457.9,29445.4,29457.8,308.732,1683341999999,9092431.5319,5932,157.047,4625269.2806,0,-0.00029964,-9.853e-05,-0.0003541,-0.0001705
1683342000000,29457.7,29463.0,29440.0,29440.9,586.543,1683342299999,17274791.1494,8094,292.145,8604703.4969,0,-0.0001705,-9.703e-05,-0.00040629,-0.00030819
1683342300000,29440.9,29460.0,29413.4,29444.0,1082.159,1683342599999,31852838.1022,12798,470.249,13842323.3835,0,-0.00029801,7.656e-05,-0.00049396,-0.00020786
1683342600000,29444.0,29444.0,29400.0,29412.9,1281.143,1683342899999,37689603.4748,13961,459.163,13508015.4576,0,-0.0002068,6.019e-05,-0.00027707,-0.00023279
1683342900000,29413.0,29421.6,29390.0,29406.9,1101.576,1683343199999,32394374.0587,13122,447.451,13158804.8685,0,-0.00010712,2.89e-06,-0.00028273,-0.00028273
1683343200000,29406.9,29413.3,29374.9,29380.5,2088.496,1683343499999,61381663.8304,18863,840.091,24691764.5192,0,-0.00019039,7.639e-05,-0.00033345,-0.00026083
1683343500000,29380.4,29408.4,29350.1,29368.8,2246.727,1683343799999,65999768.0289,23238,1060.387,31151042.0655,0,-0.00025512,0.00014248,-0.00039171,-0.00016786
1683343800000,29368.8,29385.5,29335.0,29374.5,2181.039,1683344099999,64032717.3208,23286,1103.479,32398745.9157,0,-0.00018967,0.0001887,-0.00034564,-0.00016829
1683344100000,29374.6,29400.7,29362.4,29396.1,948.502,1683344399999,27870227.8537,11516,656.676,19295997.9785,0,-9.709e-05,5.672e-05,-0.00021421,1.062e-05
1683344400000,29396.1,29396.1,29362.2,29364.7,700.603,1683344699999,20581221.4861,8362,285.944,8400050.2728,0,7.228e-05,0.00013835,-0.00011846,5.429e-05
1683344700000,29364.8,29404.7,29351.2,29369.9,1377.177,1683344999999,40456597.0143,15966,757.87,22265293.9338,0,5.575e-05,0.00022437,-7.641e-05,0.00014704
1683345000000,29369.9,29385.2,29350.0,29350.1,859.855,1683345299999,25248616.1065,11184,440.323,12929792.6296,0,0.00026831,0.00027026,0.0,6.946e-05
1683345300000,29350.0,29375.0,29350.0,29360.1,897.483,1683345599999,26351053.5348,10148,560.254,16449550.4096,0,6.471e-05,0.00023569,-4.29e-06,0.00012558
1683345600000,29360.0,29377.2,29314.7,29374.1,2561.855,1683345899999,75164085.51003,19315,1148.364,33696767.4865,0,0.00012877,0.00025295,-0.00023284,0.00020288
1683345900000,29374.0,29387.6,29356.0,29363.5,1258.35,1683346199999,36960275.9515,10315,599.575,17611352.0824,0,-3.916e-05,6.126e-05,-0.00019823,-0.00010951
1683346200000,29363.5,29387.9,29352.0,29383.2,665.568,1683346499999,19549174.151,7323,452.872,13302254.288,0,-9.242e-05,1.565e-05,-0.00030318,-0.00012524
1683346500000,29383.2,29403.2,29358.8,29361.3,1083.279,1683346799999,31832733.8211,9172,649.149,19076845.1619,0,-0.00012183,1.13e-06,-0.0004105,-0.0002322
1683346800000,29361.2,29378.2,29360.7,29370.6,657.614,1683347099999,19312846.4169,7254,382.555,11234639.9691,0,-0.00024025,-6.125e-05,-0.00039401,-0.00011948
1683347100000,29370.6,29379.0,29356.0,29368.8,375.456,1683347399999,11025915.1115,5611,189.769,5573034.7846,0,-0.00012076,-0.00010447,-0.00038896,-0.00027834
1683347400000,29368.8,29404.6,29365.0,29390.2,723.815,1683347699999,21268244.3118,8294,484.892,14247846.5763,0,-0.00021482,-0.00014527,-0.0004648,-0.00026736
1683347700000,29390.3,29390.3,29371.1,29371.2,392.436,1683347999999,11529005.6992,6242,181.485,5331646.5512,0,-0.0002674,-0.00019229,-0.00039392,-0.0003704
1683348000000,29371.1,29371.2,29346.8,29349.7,654.114,1683348299999,19205141.0429,8060,232.214,6818011.3204,0,-0.00037022,-0.00017846,-0.00055359,-0.0002903
1683348300000,29349.8,29383.5,29343.5,29374.7,643.217,1683348599999,18886962.0429,8718,396.629,11646748.9486,0,-0.00028866,-8.288e-05,-0.00043442,-0.00012232
1683348600000,29374.7,29376.9,29342.7,29369.1,760.648,1683348899999,22330536.8473,8843,332.639,9764894.2854,0,-0.00012165,-5.89e-06,-0.00044367,-7.612e-05
1683348900000,29369.1,29372.7,29333.4,29342.6,700.807,1683349199999,20567751.8556,8575,299.326,8784386.2393,0,-0.00023339,-7.223e-05,-0.00041385,-9.389e-05
1683349200000,29342.6,29356.5,29340.1,29356.4,421.741,1683349499999,12376899.2359,5732,224.237,6580746.0734,0,-8.133e-05,6.18e-06,-0.00023703,-6.153e-05
1683349500000,29356.5,29369.4,29356.4,29361.5,338.218,1683349799999,9930988.8201,4981,184.488,5416979.1154,0,-6.178e-05,-4.33e-06,-0.00031571,-0.0003026
1683349800000,29361.6,29370.0,29356.5,29370.0,329.598,1683350099999,9677520.1808,4791,182.366,5354543.2514,0,-0.0002909,-7.074e-05,-0.00037293,-9.99e-05
1683350100000,29370.0,29382.6,29361.7,29379.3,442.616,1683350399999,12999823.2558,5870,288.506,8473788.0441,0,-5.978e-05,0.00011589,-0.00032811,-0.00012869
1683350400000,29379.2,29379.3,29357.1,29361.0,318.299,1683350699999,9346225.47,4747,141.721,4161171.4775,0,-0.00023131,-7.008e-05,-0.00036447,-0.00030084
1683350700000,29361.1,29370.3,29341.6,29365.5,493.604,1683350999999,14491345.9793,6515,253.32,7437028.5043,0,-0.00031489,-4.929e-05,-0.00052493,-0.00018829
1683351000000,29365.4,29380.0,29354.3,29354.9,607.344,1683351299999,17837232.258,6687,341.94,10042886.6008,0,-0.00018808,2.762e-05,-0.00068948,-0.00025799
1683351300000,29354.9,29376.9,29353.5,29375.3,628.675,1683351599999,18460799.5333,6848,330.573,9707269.3068,0,-0.00025345,-0.00014949,-0.00034489,-0.00023528
1683351600000,29375.2,29375.3,29326.1,29328.4,1151.129,1683351899999,33780961.6977,11492,350.68,10290487.1146,0,-0.00024102,-0.00010161,-0.00060098,-0.00037524
1683351900000,29328.4,29361.8,29324.1,29361.7,846.373,1683352199999,24832148.2423,10678,446.033,13086895.5085,0,-0.000338,-0.00011677,-0.00040809,-0.00021245
1683352200000,29361.8,29365.0,29345.2,29352.4,427.718,1683352499999,12556081.5969,6825,227.404,6675662.2608,0,-0.00021192,-0.00017012,-0.00046904,-0.00017012
1683352500000,29352.4,29352.5,29325.1,29340.4,848.239,1683352799999,24883459.4664,9738,334.257,9805152.6587,0,-0.00021461,-1.191e-05,-0.000431,-0.0002821
1683352800000,29340.5,29351.0,29324.0,29324.1,731.612,1683353099999,21462254.4776,8559,289.088,8481023.8794,0,-0.00019534,-3.933e-05,-0.00047223,-0.00038428
1683353100000,29324.1,29338.2,29225.3,29338.0,6171.383,1683353399999,180740065.8368,44935,2387.718,69944953.1773,0,-0.00038173,0.00013929,-0.00223024,-0.00013105
1683353400000,29338.0,29370.5,29328.2,29363.3,1042.122,1683353699999,30586807.058,11140,683.278,20054549.8786,0,-0.00010382,-0.00010382,-0.00070229,-0.00026333
1683353700000,29363.2,29382.0,29345.7,29382.0,1158.348,1683353999999,34019175.6398,11743,719.47,21130751.3247,0,-0.00024674,-0.00013342,-0.00044064,-0.00022452
1683354000000,29381.9,29382.0,29358.2,29377.2,591.163,1683354299999,17360931.0818,6910,265.746,7804191.1353,0,-0.00017435,-0.00010673,-0.00044003,-0.00027515
1683354300000,29377.2,29377.3,29324.4,29335.7,942.416,1683354599999,27650957.4448,10049,305.027,8949121.139,0,-0.00021687,-0.00021033,-0.000484,-0.00024342
1683354600000,29335.6,29348.6,29274.6,29299.7,1452.817,1683354899999,42578857.2151,13622,543.194,15919486.4829,0,-0.00024629,-0.00019635,-0.00073547,-0.00027967
1683354900000,29299.7,29335.5,29268.1,29335.4,1464.123,1683355199999,42893938.6827,14791,867.491,25417982.9678,0,-0.00018282,-7.369e-05,-0.00092578,-0.00023576
1683355200000,29335.4,29347.4,29327.5,29339.7,650.217,1683355499999,19077495.6888,7604,425.281,12477822.6883,0,-0.00023984,-5.764e-05,-0.00032243,-0.00017566
1683355500000,29339.8,29366.2,29335.0,29366.2,832.407,1683355799999,24431598.3303,8189,595.006,17463792.1601,0,-0.00010191,0.00014113,-0.00028578,-0.00022206
1683355800000,29366.2,29366.3,29328.3,29356.5,697.863,1683356099999,20478840.3167,7948,261.549,7674991.2616,0,-0.00011885,-0.00011885,-0.00042849,-0.00025748
1683356100000,29356.5,29382.2,29352.5,29376.1,800.484,1683356399999,23511195.3359,8853,485.211,14251394.8139,0,-0.00018228,-8.136e-05,-0.00044358,-0.00035875
1683356400000,29376.1,29377.6,29357.0,29358.5,683.619,1683356699999,20075137.4885,7925,283.681,8330683.3094,0,-0.00035581,-0.00024661,-0.00055395,-0.00046083
1683356700000,29358.5,29384.5,29355.7,29383.5,667.965,1683356999999,19619940.9799,8119,402.42,11820607.6508,0,-0.00045573,-4.524e-05,-0.0005247,-0.0004137
1683357000000,29383.5,29383.5,29359.5,29375.5,572.786,1683357299999,16823196.4931,7847,220.648,6480520.0513,0,-0.00043415,-0.00014412,-0.00057191,-0.00037633
1683357300000,29375.5,29385.8,29363.5,29373.8,641.11,1683357599999,18834070.8577,8523,294.125,8641058.5017,0,-0.00044183,-0.00034857,-0.00060705,-0.00050972
1683357600000,29373.9,29388.9,29364.1,29388.9,549.863,1683357899999,16152731.9552,7858,282.309,8293760.2296,0,-0.00051029,-0.00018956,-0.0006439,-0.00032201
1683357900000,29388.9,29398.9,29381.3,29396.7,818.271,1683358199999,24047881.6227,9148,471.56,13858753.4056,0,-0.00032201,-0.00032201,-0.00060133,-0.00040895
1683358200000,29396.6,29430.0,29382.5,29420.0,1451.289,1683358499999,42675695.2985,14553,978.569,28777353.4333,0,-0.00040215,-0.00016142,-0.00057502,-0.00022944
1683358500000,29420.0,29423.4,29360.0,29377.9,1392.661,1683358799999,40927363.1376,13467,429.516,12621884.5197,0,-0.00035387,-0.00018363,-0.00056913,-0.00040537
1683358800000,29377.9,29388.1,29362.5,29373.4,573.099,1683359099999,16833967.9151,8506,231.82,6809140.5767,0,-0.00040583,-0.00026557,-0.00079818,-0.00039797
1683359100000,29373.4,29375.3,29356.2,29357.8,565.647,1683359399999,16609835.4471,7430,204.699,6010888.3717,0,-0.00051576,-0.00029933,-0.00064952,-0.00052678
1683359400000,29357.9,29377.0,29350.0,29376.9,522.235,1683359699999,15332121.7584,6392,248.214,7287718.917,0,-0.00052697,-0.00025264,-0.00057999,-0.00031796
1683359700000,29377.0,29377.0,29348.6,29350.2,423.901,1683359999999,12445543.6705,6238,150.612,4421783.4873,0,-0.00032316,-0.00032316,-0.00055603,-0.00035944
1683360000000,29350.2,29359.2,29108.0,29167.2,11497.694,1683360299999,335949757.97151,73288,4521.583,132139285.8561,0,-0.00043262,0.00179835,-0.00226392,-0.00063254
1683360300000,29167.1,29242.1,29160.9,29242.1,4072.05,1683360599999,118921455.4463,31415,2226.946,65036830.8578,0,-0.00160139,0.00012215,-0.00160139,-5.944e-05
1683360600000,29242.1,29245.0,29205.5,29245.0,1436.379,1683360899999,41982892.3215,15635,761.228,22250184.4666,0,-0.00023056,-2.181e-05,-0.00059455,-0.0003473
1683360900000,29245.0,29273.5,29224.7,29257.4,1669.262,1683361199999,48832016.2234,18924,934.149,27327239.0262,0,-0.00034004,-7.516e-05,-0.00050565,-0.00022046
1683361200000,29257.4,29302.5,29246.1,29284.9,2123.059,1683361499999,62170483.4233,20470,1184.932,34699560.1924,0,-0.00032422,3.937e-05,-0.00069645,-0.00038902
1683361500000,29284.9,29316.3,29277.2,29291.3,1183.872,1683361799999,34685504.4419,12223,652.068,19105201.2199,0,-0.00019232,-0.00017498,-0.00095107,-0.00034852
1683361800000,29291.2,29329.8,29265.9,29301.7,1605.148,1683362099999,47035457.89188,16292,713.682,20913910.88108,0,-0.00036151,-0.00012918,-0.00053571,-0.00017057
1683362100000,29301.6,29326.4,29270.7,29323.9,2108.111,1683362399999,61774512.0663,15868,1311.483,38429718.4021,0,-0.0003596,0.00012819,-0.00072958,-0.00026518
1683362400000,29323.9,29342.8,29317.3,29333.5,1081.2,1683362699999,31711732.2887,12584,597.681,17530838.172,0,-0.00026912,9.197e-05,-0.00038452,-0.00018727
1683362700000,29333.4,29333.9,29297.2,29323.4,1003.107,1683362999999,29408552.3065,10691,457.946,13425621.6312,0,-0.00018788,0.00021845,-0.00046487,-0.00040903
1683363000000,29323.4,29330.1,29310.7,29318.9,550.261,1683363299999,16132704.704,7607,206.901,6066033.6333,0,-0.0003856,-0.00015544,-0.00052349,-0.0003993
1683363300000,29318.9,29347.2,29314.6,29320.7,991.926,1683363599999,29096152.7538,9699,566.224,16609925.7071,0,-0.00030943,-7.48e-05,-0.00052062,-0.00031181
1683363600000,29320.7,29352.6,29309.7,29338.7,1009.95,1683363899999,29628384.6398,12358,594.351,17437460.4196,0,-0.00034671,-3.077e-05,-0.00046393,-0.00014306
1683363900000,29338.8,29347.7,29317.3,29330.0,542.261,1683364199999,15905865.8432,8094,256.064,7510874.1167,0,-0.00020781,0.00012549,-0.00035687,-0.00031023
1683364200000,29330.0,29330.1,29280.8,29293.0,1401.817,1683364499999,41071107.5097,14150,446.798,13089607.0876,0,-0.00029874,-9.758e-05,-0.00052327,-0.00017131
1683364500000,29293.0,29301.0,29273.4,29301.0,912.85,1683364799999,26733715.2992,10878,419.524,12286607.7282,0,-0.00025504,-7.322e-05,-0.00050258,-0.00023101
1683364800000,29301.0,29303.6,29268.6,29295.3,657.88,1683365099999,19266667.4296,8591,228.459,6690537.2213,0,-0.00022656,-0.00011444,-0.00054421,-0.00014513
1683365100000,29295.3,29316.3,29283.7,29286.1,615.631,1683365399999,18039530.2451,8542,319.624,9366311.6267,0,-0.0001564,-0.00010626,-0.00039624,-0.00031383
1683365400000,29286.2,29310.2,29283.0,29290.0,520.243,1683365699999,15241912.2728,7566,313.203,9176349.1678,0,-0.00032673,-0.0001656,-0.00038106,-0.00034148
1683365700000,29289.9,29321.9,29275.0,29310.6,584.892,1683365999999,17137359.6649,9201,353.847,10368471.9155,0,-0.00027144,6.887e-05,-0.00037668,-0.00029651
1683366000000,29310.6,29329.2,29300.5,29325.2,538.448,1683366299999,15786727.2163,7301,311.048,9119777.7994,0,-0.00030173,-5.394e-05,-0.00035247,-0.00016413
1683366300000,29325.2,29333.8,29309.2,29329.9,480.485,1683366599999,14089224.9146,6695,318.431,9337460.9294,0,-0.00018682,0.00021833,-0.00033348,-0.00014569
1683366600000,29329.9,29338.7,29309.0,29309.0,581.347,1683366899999,17046457.7282,7876,265.246,7777978.5575,0,-0.00015038,-0.00011039,-0.00034966,-0.00031016
