open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1682825220000,23.091,23.128,23.091,23.12,13434,1682825399999,310476.782,588,8418,194541.354,0
1682825400000,23.12,23.164,23.1,23.159,24612,1682825579999,569454.296,1167,14525,336072.072,0
1682825580000,23.159,23.163,23.145,23.156,13920,1682825759999,322319.407,575,7113,164696.585,0
1682825760000,23.155,23.175,23.154,23.164,20243,1682825939999,468926.485,686,9757,226030.113,0
1682825940000,23.164,23.173,23.14,23.144,17684,1682826119999,409560.195,739,8812,204100.752,0
1682826120000,23.144,23.164,23.141,23.145,9557,1682826299999,221293.619,460,6455,149480.257,0
1682826300000,23.145,23.183,23.143,23.18,15615,1682826479999,361799.917,695,11616,269130.504,0
1682826480000,23.179,23.182,23.161,23.163,10831,1682826659999,250966.457,667,5868,135969.863,0
1682826660000,23.163,23.173,23.137,23.169,14338,1682826839999,331976.581,614,9352,216518.772,0
1682826840000,23.17,23.17,23.097,23.12,23393,1682827019999,540923.552,1060,8858,204832.891,0
1682827020000,23.119,23.148,23.111,23.139,8701,1682827199999,201248.414,441,4978,115128.144,0
1682827200000,23.14,23.154,23.12,23.147,21595,1682827379999,499542.075,1018,10043,232331.101,0
1682827380000,23.147,23.19,23.139,23.187,26898,1682827559999,623282.656,1069,19014,440621.859,0
1682827560000,23.186,23.194,23.176,23.185,20038,1682827739999,464598.083,816,10255,237770.515,0
1682827740000,23.184,23.186,23.157,23.171,12772,1682827919999,295916.309,582,5838,135241.135,0
1682827920000,23.171,23.172,23.145,23.151,16887,1682828099999,391033.504,700,8047,186329.992,0
1682828100000,23.151,23.17,23.145,23.146,18518,1682828279999,428815.859,725,9566,221535.027,0
1682828280000,23.146,23.152,23.134,23.134,17400,1682828459999,402655.134,649,6369,147386.835,0
1682828460000,23.135,23.138,23.12,23.121,20000,1682828639999,462573.527,742,8122,187850.26,0
1682828640000,23.12,23.139,23.111,23.119,14394,1682828819999,332838.038,627,6578,152106.893,0
1682828820000,23.12,23.12,23.107,23.116,9306,1682828999999,215101.519,422,4740,109563.106,0
1682829000000,23.117,23.134,23.101,23.105,21073,1682829179999,487129.208,828,9702,224275.495,0
1682829180000,23.104,23.114,23.092,23.114,20629,1682829359999,476540.232,641,6134,141705.896,0
1682829360000,23.114,23.114,23.099,23.106,9682,1682829539999,223716.355,421,4287,99047.569,0
1682829540000,23.106,23.133,23.096,23.133,12056,1682829719999,278635.322,583,8139,188115.883,0
1682829720000,23.133,23.138,23.12,23.134,9066,1682829899999,209690.701,470,4840,111939.212,0
1682829900000,23.133,23.145,23.131,23.133,12657,1682830079999,292828.473,533,6049,139948.961,0
1682830080000,23.132,23.155,23.119,23.146,16674,1682830259999,385713.969,697,9779,226207.832,0
1682830260000,23.147,23.154,23.13,23.139,10892,1682830439999,252080.235,508,5365,124160.799,0
1682830440000,23.139,23.142,23.098,23.099,22177,1682830619999,512626.175,825,6860,158573.281,0
1682830620000,23.098,23.101,23.076,23.077,20080,1682830799999,463664.473,722,10321,238331.342,0
1682830800000,23.077,23.085,23.062,23.064,18538,1682830979999,427738.939,842,9299,214571.494,0
1682830980000,23.063,23.096,23.063,23.093,19813,1682831159999,457230.572,741,14266,329226.863,0
1682831160000,23.093,23.113,23.086,23.102,13508,1682831339999,312052.877,531,7644,176587.298,0
1682831340000,23.101,23.107,23.078,23.104,19409,1682831519999,448228.882,628,11438,264129.139,0
1682831520000,23.101,23.148,23.101,23.144,22005,1682831699999,508842.423,815,13377,309318.654,0
1682831700000,23.143,23.148,23.122,23.126,14262,1682831879999,329953.027,550,5527,127866.597,0
1682831880000,23.125,23.14,23.1,23.11,13281,1682832059999,307063.984,544,5538,128045.068,0
1682832060000,23.11,23.16,23.11,23.16,10537,1682832239999,243798.829,434,8181,189290.416,0
1682832240000,23.16,23.184,23.15,23.183,22633,1682832419999,524324.102,921,12495,289461.706,0
1682832420000,23.183,23.193,23.153,23.186,25699,1682832599999,595452.881,992,15240,353119.492,0
1682832600000,23.187,23.199,23.182,23.192,19987,1682832779999,463515.121,948,13053,302719.989,0
1682832780000,23.192,23.196,23.151,23.152,21441,1682832959999,496816.452,791,6728,155938.239,0
1682832960000,23.152,23.158,23.129,23.146,18912,1682833139999,437607.956,668,7650,177020.491,0
1682833140000,23.146,23.174,23.135,23.172,13199,1682833319999,305575.607,531,9897,229140.98,0
1682833320000,23.172,23.186,23.157,23.172,9927,1682833499999,230023.52,411,6941,160826.68,0
1682833500000,23.172,23.174,23.157,23.158,11394,1682833679999,263938.43,440,6792,157333.21,0
1682833680000,23.157,23.181,23.155,23.175,11307,1682833859999,261973.356,482,7028,162818.945,0
1682833860000,23.175,23.199,23.171,23.193,11514,1682834039999,266994.902,545,7483,173518.192,0
1682834040000,23.194,23.229,23.182,23.203,60253,1682834219999,1398220.65,1621,31643,734320.109,0
1682834220000,23.203,23.282,23.203,23.281,85025,1682834399999,1977140.734,2760,57998,1348615.865,0
1682834400000,23.28,23.31,23.255,23.309,90843,1682834579999,2114970.366,2772,51137,1190558.876,0
1682834580000,23.31,23.329,23.279,23.285,69308,1682834759999,1615801.062,2034,31740,740045.211,0
1682834760000,23.286,23.322,23.281,23.287,33967,1682834939999,791412.392,1046,16952,394968.266,0
1682834940000,23.286,23.3,23.27,23.28,31799,1682835119999,740442.216,1053,14743,343283.668,0
1682835120000,23.279,23.346,23.254,23.345,86639,1682835299999,2018694.967,2523,51754,1205938.933,0
1682835300000,23.345,23.345,23.297,23.307,35477,1682835479999,827341.377,1327,19060,444507.371,0
1682835480000,23.306,23.316,23.305,23.309,14179,1682835659999,330490.966,622,8514,198445.994,0
1682835660000,23.309,23.33,23.306,23.324,18692,1682835839999,435940.506,740,10140,236486.25,0
1682835840000,23.323,23.328,23.3,23.323,18369,1682836019999,428246.5,845,9547,222590.798,0
1682836020000,23.324,23.326,23.28,23.298,33248,1682836199999,774608.792,864,8435,196485.974,0
1682836200000,23.299,23.32,23.286,23.319,27314,1682836379999,636446.113,860,16328,380456.034,0
1682836380000,23.319,23.376,23.315,23.359,88309,1682836559999,2062256.026,2601,57284,1337649.554,0
1682836560000,23.36,23.362,23.328,23.343,24560,1682836739999,573459.352,894,12202,284910.617,0
1682836740000,23.345,23.353,23.316,23.321,26921,1682836919999,628159.078,967,14533,339086.178,0
1682836920000,23.321,23.388,23.319,23.364,58894,1682837099999,1375719.344,1819,38978,910412.442,0
1682837100000,23.364,23.425,23.364,23.402,67043,1682837279999,1568968.711,2515,38422,899166.093,0
1682837280000,23.402,23.406,23.38,23.388,35597,1682837459999,832682.207,1339,17514,409680.963,0
1682837460000,23.389,23.411,23.376,23.409,21772,1682837639999,509354.39,869,10928,255646.035,0
1682837640000,23.409,23.44,23.397,23.43,89718,1682837819999,2102205.223,2084,60693,1422188.471,0
1682837820000,23.431,23.459,23.411,23.459,98332,1682837999999,2304275.294,1527,48755,1142685.233,0
1682838000000,23.458,23.476,23.403,23.414,85444,1682838179999,2003013.281,2415,36446,854463.507,0
1682838180000,23.414,23.433,23.406,23.408,33257,1682838359999,778843.367,1153,16077,376510.332,0
1682838360000,23.409,23.413,23.397,23.411,32757,1682838539999,766700.423,895,12992,304093.735,0
1682838540000,23.411,23.415,23.343,23.377,73136,1682838719999,1709463.423,2263,23672,553297.68,0
1682838720000,23.377,23.39,23.364,23.383,22058,1682838899999,515683.217,766,9653,225670.113,0
1682838900000,23.384,23.393,23.35,23.358,34403,1682839079999,804190.876,1209,14129,330294.18,0
1682839080000,23.359,23.364,23.344,23.352,23132,1682839259999,540233.156,856,9308,217384.434,0
1682839260000,23.351,23.366,23.331,23.365,35249,1682839439999,822931.942,1274,18016,420641.269,0
1682839440000,23.365,23.407,23.358,23.407,33589,1682839619999,785263.783,970,18772,438904.711,0
1682839620000,23.406,23.434,23.37,23.37,55689,1682839799999,1303758.227,1783,24449,572430.445,0
1682839800000,23.371,23.394,23.367,23.392,18622,1682839979999,435387.999,835,9487,221818.46,0
1682839980000,23.393,23.403,23.361,23.378,21609,1682840159999,505218.13,953,8452,197584.648,0
1682840160000,23.378,23.412,23.378,23.402,22949,1682840339999,536974.958,841,9820,229732.92,0
1682840340000,23.403,23.424,23.4,23.407,33339,1682840519999,780533.645,1147,17271,404349.997,0
1682840520000,23.408,23.41,23.381,23.394,29197,1682840699999,683172.892,882,14649,342743.43,0
1682840700000,23.395,23.409,23.366,23.409,20953,1682840879999,489903.601,849,11274,263606.41,0
1682840880000,23.409,23.462,23.406,23.453,55949,1682841059999,1311445.066,1695,28530,668739.969,0
1682841060000,23.453,23.454,23.404,23.423,38348,1682841239999,898438.22,1163,19990,468245.025,0
1682841240000,23.421,23.427,23.392,23.4,27428,1682841419999,642059.51,1065,11380,266369.143,0
1682841420000,23.4,23.413,23.388,23.412,20289,1682841599999,474772.521,740,12094,283004.539,0
1682841600000,23.413,23.457,23.409,23.444,43668,1682841779999,1023471.274,1385,22854,535624.022,0
1682841780000,23.443,23.472,23.426,23.462,36098,1682841959999,846586.36,1265,18264,428366.186,0
1682841960000,23.462,23.475,23.446,23.453,49482,1682842139999,1160792.985,1585,19456,456420.295,0
1682842140000,23.453,23.472,23.427,23.449,45583,1682842319999,1068975.706,1463,21724,509440.715,0
1682842320000,23.449,23.549,23.449,23.494,144038,1682842499999,3385634.339,4775,86201,2025890.532,0
1682842500000,23.495,23.581,23.484,23.523,99705,1682842679999,2346395.499,3868,54124,1273885.197,0
1682842680000,23.523,23.59,23.52,23.57,87062,1682842859999,2051091.998,3162,47356,1115603.377,0
1682842860000,23.569,23.597,23.544,23.558,76676,1682843039999,1807430.845,3066,34697,817897.113,0
1682843040000,23.555,23.64,23.553,23.624,150488,1682843219999,3553310.406,5076,83786,1978146.322,0
1682843220000,23.624,23.639,23.58,23.617,86251,1682843399999,2036349.079,3475,39673,936665.751,0
1682843400000,23.617,23.733,23.616,23.719,224588,1682843579999,5320155.198,7196,125515,2973017.851,0
1682843580000,23.718,23.718,23.668,23.698,93283,1682843759999,2210378.783,3243,44055,1043932.928,0
1682843760000,23.698,23.709,23.629,23.637,90080,1682843939999,2132063.842,3357,39742,940819.055,0
1682843940000,23.638,23.674,23.602,23.636,93392,1682844119999,2207116.161,3433,48783,1152934.503,0
1682844120000,23.636,23.637,23.577,23.581,66277,1682844299999,1564372.875,2498,25952,612679.598,0
1682844300000,23.581,23.592,23.548,23.568,75950,1682844479999,1790306.252,2753,33699,794443.169,0
1682844480000,23.568,23.572,23.52,23.563,66888,1682844659999,1574958.451,2286,31861,750227.031,0
1682844660000,23.563,23.566,23.516,23.529,38291,1682844839999,901539.441,1383,18039,424711.132,0
1682844840000,23.53,23.552,23.52,23.539,39456,1682845019999,928730.948,1357,18240,429369.041,0
1682845020000,23.539,23.606,23.532,23.592,43293,1682845199999,1020472.646,1344,28708,676762.724,0
1682845200000,23.591,23.641,23.582,23.631,88564,1682845379999,2091466.926,2813,50349,1189024.938,0
1682845380000,23.632,23.678,23.611,23.672,62857,1682845559999,1486593.078,1993,36921,873322.327,0
1682845560000,23.675,23.676,23.628,23.652,61703,1682845739999,1459332.999,1918,28613,676714.015,0
1682845740000,23.652,23.663,23.605,23.632,66377,1682845919999,1568847.836,1899,28977,684842.655,0
1682845920000,23.632,23.634,23.568,23.57,49198,1682846099999,1160755.701,1813,19930,470233.689,0
1682846100000,23.57,23.586,23.54,23.54,56149,1682846279999,1323109.723,1728,29423,693406.345,0
1682846280000,23.541,23.58,23.521,23.566,61242,1682846459999,1442013.113,2086,32573,767085.537,0
1682846460000,23.566,23.592,23.549,23.584,27337,1682846639999,644372.914,1053,13742,323923.315,0
1682846640000,23.584,23.615,23.563,23.612,39034,1682846819999,920960.683,1347,19847,468265.233,0
1682846820000,23.612,23.627,23.589,23.593,28406,1682846999999,670634.834,1195,13817,326208.206,0
1682847000000,23.594,23.604,23.566,23.589,41847,1682847179999,986891.563,1649,17273,407364.356,0
1682847180000,23.588,23.647,23.568,23.638,40270,1682847359999,950695.954,1436,17355,409758.786,0
1682847360000,23.638,23.64,23.61,23.627,27267,1682847539999,644116.433,1080,12758,301391.27,0
1682847540000,23.627,23.63,23.598,23.598,27305,1682847719999,644828.114,1185,10949,258558.039,0
1682847720000,23.599,23.602,23.541,23.547,61541,1682847899999,1450417.29,2017,19395,457122.629,0
1682847900000,23.548,23.572,23.531,23.532,54780,1682848079999,1290105.544,1507,28767,677500.233,0
1682848080000,23.531,23.55,23.519,23.541,36863,1682848259999,867610.249,1296,20387,479862.434,0
1682848260000,23.54,23.568,23.54,23.568,20515,1682848439999,483171.481,927,12387,291754.003,0
1682848440000,23.567,23.573,23.55,23.561,22578,1682848619999,531960.723,816,10813,254770.323,0
1682848620000,23.561,23.582,23.511,23.514,36887,1682848799999,868473.443,1208,14939,351816.938,0
1682848800000,23.514,23.604,23.513,23.593,47389,1682848979999,1116961.081,1766,25523,601520.078,0
1682848980000,23.593,23.652,23.586,23.629,75580,1682849159999,1785830.626,2468,41653,984245.989,0
1682849160000,23.629,23.68,23.629,23.631,82605,1682849339999,1954243.752,2554,46803,1107272.955,0
1682849340000,23.63,23.648,23.623,23.623,48480,1682849519999,1145834.552,1900,21770,514553.326,0
1682849520000,23.625,23.64,23.618,23.623,25766,1682849699999,608804.924,1089,12023,284088.966,0
1682849700000,23.622,23.653,23.608,23.62,46884,1682849879999,1108139.75,1721,28072,663505.032,0
1682849880000,23.619,23.629,23.598,23.621,32866,1682850059999,776073.659,1300,15512,366275.362,0
1682850060000,23.621,23.637,23.61,23.61,24340,1682850239999,575074.711,1092,12235,289072.785,0
1682850240000,23.61,23.611,23.586,23.605,32819,1682850419999,774445.226,1186,17046,402225.932,0
1682850420000,23.606,23.616,23.601,23.601,11247,1682850599999,265514.576,606,4238,100049.523,0
1682850600000,23.601,23.601,23.574,23.574,35738,1682850779999,842956.185,1350,16059,378775.024,0
1682850780000,23.574,23.575,23.544,23.557,47085,1682850959999,1109149.818,1492,25113,591541.07,0
1682850960000,23.556,23.558,23.537,23.546,33784,1682851139999,795463.98,1232,16005,376845.693,0
1682851140000,23.546,23.558,23.525,23.533,29198,1682851319999,687282.143,1252,12280,289044.397,0
1682851320000,23.532,23.557,23.502,23.523,58790,1682851499999,1383062.284,1933,23472,552149.033,0
1682851500000,23.524,23.538,23.501,23.521,67580,1682851679999,1589284.449,2672,29125,684960.301,0
1682851680000,23.52,23.538,23.47,23.477,95230,1682851859999,2238422.643,3329,32491,763890.761,0
1682851860000,23.478,23.518,23.463,23.507,77549,1682852039999,1821504.171,2975,39197,920704.221,0
1682852040000,23.506,23.558,23.494,23.539,44470,1682852219999,1046316.991,1642,26000,611759.345,0
1682852220000,23.538,23.555,23.523,23.542,24669,1682852399999,580749.8,956,12919,304146.502,0
1682852400000,23.543,23.577,23.54,23.556,40148,1682852579999,945895.648,1315,26354,620907.812,0
1682852580000,23.555,23.575,23.551,23.559,25437,1682852759999,599343.418,977,12026,283362.745,0
1682852760000,23.559,23.567,23.552,23.56,19412,1682852939999,457364.685,778,10655,251042.037,0
1682852940000,23.56,23.584,23.557,23.569,24275,1682853119999,572240.009,955,14592,343974.587,0
1682853120000,23.568,23.577,23.55,23.574,25366,1682853299999,597694.666,867,13900,327521.416,0
1682853300000,23.574,23.579,23.55,23.553,26704,1682853479999,629144.317,930,9458,222831.261,0
1682853480000,23.552,23.58,23.531,23.576,37201,1682853659999,876087.091,1293,15442,363651.333,0
1682853660000,23.576,23.589,23.534,23.537,27180,1682853839999,640572.534,1077,13969,329229.087,0
1682853840000,23.539,23.549,23.519,23.52,23969,1682854019999,564093.453,935,14652,344831.839,0
1682854020000,23.52,23.522,23.481,23.511,36680,1682854199999,861905.785,1413,16880,396622.654,0
1682854200000,23.511,23.525,23.493,23.518,25505,1682854379999,599687.486,958,14014,329512.664,0
1682854380000,23.518,23.53,23.497,23.525,19972,1682854559999,469657.192,846,10499,246896.867,0
1682854560000,23.525,23.525,23.491,23.492,19281,1682854739999,453216.613,884,6287,147777.291,0
1682854740000,23.493,23.5,23.48,23.481,44394,1682854919999,1042724.287,1009,11600,272510.477,0
1682854920000,23.481,23.517,23.48,23.514,31943,1682855099999,750480.426,882,15977,375433.339,0
1682855100000,23.514,23.553,23.487,23.487,48155,1682855279999,1132440.514,1768,24165,568255.415,0
1682855280000,23.488,23.54,23.486,23.539,29863,1682855459999,702412.001,1191,16812,395414.371,0
1682855460000,23.538,23.539,23.517,23.52,13325,1682855639999,313496.234,576,7159,168423.425,0
1682855640000,23.521,23.523,23.484,23.503,43947,1682855819999,1032762.302,1268,20855,490098.203,0
1682855820000,23.502,23.502,23.478,23.488,25392,1682855999999,596401.953,760,12068,283435.147,0
1682856000000,23.489,23.503,23.48,23.489,27587,1682856179999,648043.608,979,13822,324703.827,0
1682856180000,23.488,23.489,23.443,23.483,61875,1682856359999,1451828.34,1870,21977,515682.402,0
1682856360000,23.484,23.487,23.455,23.46,21907,1682856539999,514157.75,845,9203,215994.306,0
1682856540000,23.46,23.461,23.416,23.444,65847,1682856719999,1543541.568,2135,21616,506750.612,0
1682856720000,23.445,23.463,23.444,23.452,20114,1682856899999,471731.835,794,11286,264681.326,0
1682856900000,23.451,23.48,23.434,23.469,47423,1682857079999,1112273.918,1349,26302,616949.554,0
1682857080000,23.468,23.499,23.456,23.463,38544,1682857259999,904914.591,1255,21925,514729.009,0
1682857260000,23.463,23.463,23.411,23.436,66171,1682857439999,1550499.893,1754,34557,809750.345,0
1682857440000,23.436,23.436,23.375,23.4,66177,1682857619999,1548351.248,1991,21609,505651.304,0
1682857620000,23.4,23.41,23.379,23.406,36832,1682857799999,861638.588,1159,19169,448453.745,0
1682857800000,23.405,23.406,23.352,23.372,52840,1682857979999,1235290.17,1803,19365,452769.202,0
1682857980000,23.37,23.38,23.336,23.36,92814,1682858159999,2167744.744,2724,43584,1017989.129,0
1682858160000,23.36,23.365,23.333,23.356,46518,1682858339999,1086220.351,1561,22196,518277.687,0
1682858340000,23.355,23.386,23.325,23.332,68059,1682858519999,1589642.862,2176,33857,790877.483,0
1682858520000,23.332,23.371,23.329,23.368,31613,1682858699999,738132.444,1216,17542,409618.136,0
1682858700000,23.367,23.385,23.36,23.383,27783,1682858879999,649384.192,949,18581,434284.456,0
1682858880000,23.383,23.431,23.382,23.414,58166,1682859059999,1361844.449,1797,34507,807845.119,0
1682859060000,23.413,23.419,23.38,23.386,26775,1682859239999,626528.454,1039,11690,273541.271,0
1682859240000,23.386,23.417,23.384,23.407,20745,1682859419999,485442.745,931,13713,320876.542,0
1682859420000,23.407,23.425,23.387,23.404,25651,1682859599999,600350.071,875,11599,271462.734,0
1682859600000,23.403,23.448,23.385,23.448,28068,1682859779999,657184.044,1270,18441,431801.997,0
1682859780000,23.447,23.452,23.412,23.44,20658,1682859959999,484076.883,879,10808,253271.238,0
1682859960000,23.44,23.525,23.44,23.484,65585,1682860139999,1540273.77,2466,40092,941554.926,0
1682860140000,23.483,23.509,23.464,23.466,48122,1682860319999,1130342.858,1600,22271,523174.577,0
1682860320000,23.466,23.469,23.453,23.464,17708,1682860499999,415439.225,825,10014,234935.213,0
1682860500000,23.463,23.514,23.44,23.447,47954,1682860679999,1125936.819,1601,24125,566422.522,0
1682860680000,23.447,23.466,23.44,23.441,28110,1682860859999,659225.515,1001,17245,404427.639,0
1682860860000,23.441,23.514,23.438,23.51,37202,1682861039999,873272.699,1432,21676,508781.794,0
1682861040000,23.509,23.521,23.482,23.521,47883,1682861219999,1125371.377,1518,22777,535366.525,0
1682861220000,23.521,23.536,23.47,23.471,38799,1682861399999,911928.192,1435,19651,461918.895,0
1682861400000,23.471,23.482,23.443,23.443,24689,1682861579999,579329.438,986,11599,272185.253,0
1682861580000,23.444,23.454,23.43,23.45,17167,1682861759999,402429.549,785,9463,221826.12,0
1682861760000,23.451,23.451,23.412,23.432,26846,1682861939999,628888.84,882,9618,225289.606,0
1682861940000,23.431,23.431,23.411,23.417,14809,1682862119999,346823.736,654,7049,165082.902,0
1682862120000,23.417,23.425,23.411,23.425,12334,1682862299999,288842.391,589,7296,170857.563,0
1682862300000,23.425,23.451,23.424,23.433,22218,1682862479999,520821.429,837,15119,354400.229,0
1682862480000,23.433,23.448,23.43,23.435,10233,1682862659999,239855.67,578,6200,145320.294,0
1682862660000,23.434,23.435,23.386,23.407,28296,1682862839999,662389.08,1110,8999,210651.191,0
1682862840000,23.408,23.446,23.4,23.446,29281,1682863019999,685789.542,1070,20561,481550.4,0
1682863020000,23.445,23.467,23.439,23.463,17519,1682863199999,410876.776,665,10162,238312.051,0
1682863200000,23.464,23.478,23.436,23.444,30051,1682863379999,704889.918,1254,13390,314096.958,0
1682863380000,23.444,23.446,23.428,23.428,10512,1682863559999,246376.814,510,5123,120070.085,0
1682863560000,23.428,23.429,23.409,23.409,10470,1682863739999,245159.779,573,5203,121825.706,0
1682863740000,23.41,23.415,23.391,23.397,23179,1682863919999,542399.693,872,13713,320882.43,0
1682863920000,23.398,23.443,23.387,23.425,22493,1682864099999,526705.125,942,12196,285596.685,0
1682864100000,23.425,23.436,23.391,23.394,19912,1682864279999,466353.62,830,7404,173392.447,0
1682864280000,23.394,23.398,23.362,23.371,32142,1682864459999,751474.213,1302,11570,270534.936,0
1682864460000,23.37,23.396,23.369,23.377,20839,1682864639999,487229.221,957,10857,253841.651,0
1682864640000,23.376,23.385,23.36,23.374,29404,1682864819999,687223.303,1095,11933,278892.126,0
1682864820000,23.374,23.379,23.356,23.376,14517,1682864999999,339251.823,684,8277,193428.491,0
1682865000000,23.375,23.421,23.363,23.413,44635,1682865179999,1044315.329,1172,30987,724997.269,0
1682865180000,23.413,23.424,23.398,23.402,21322,1682865359999,499207.813,851,10382,243063.143,0
1682865360000,23.403,23.448,23.401,23.442,29808,1682865539999,698340.145,1164,15544,364181.063,0
1682865540000,23.443,23.548,23.438,23.521,128991,1682865719999,3033227.698,4221,74500,1751706.197,0
1682865720000,23.521,23.529,23.473,23.485,49596,1682865899999,1165414.388,1808,23787,558937.738,0
1682865900000,23.483,23.51,23.472,23.496,35304,1682866079999,829312.391,1363,20265,476042.812,0
1682866080000,23.497,23.548,23.497,23.527,38162,1682866259999,897771.012,1590,21050,495158.516,0
1682866260000,23.527,23.566,23.521,23.547,44705,1682866439999,1052538.566,1623,27276,642244.901,0
1682866440000,23.547,23.551,23.527,23.549,24135,1682866619999,568095.819,1075,11917,280505.454,0
1682866620000,23.548,23.597,23.548,23.575,81641,1682866799999,1924875.114,2706,47091,1110275.564,0
1682866800000,23.574,23.799,23.574,23.728,335784,1682866979999,7958116.345,11248,195966,4644110.642,0
1682866980000,23.727,23.77,23.697,23.698,144283,1682867159999,3424146.86,4964,62802,1490594.675,0
1682867160000,23.7,23.726,23.654,23.661,83633,1682867339999,1981964.577,2801,41382,980870.117,0
1682867340000,23.661,23.691,23.637,23.675,58428,1682867519999,1382861.174,2250,30208,714955.237,0
1682867520000,23.676,23.736,23.668,23.715,60576,1682867699999,1435846.644,2126,35296,836685.524,0
1682867700000,23.715,23.85,23.715,23.785,204534,1682867879999,4864791.829,6864,120162,2858460.617,0
1682867880000,23.783,23.869,23.778,23.852,224570,1682868059999,5352845.796,7253,117482,2800388.298,0
1682868060000,23.852,23.852,23.763,23.813,111560,1682868239999,2655090.729,4169,50947,1212494.514,0
1682868240000,23.811,23.861,23.789,23.849,124424,1682868419999,2964647.513,4609,67234,1602051.839,0
1682868420000,23.848,23.869,23.752,23.768,158913,1682868599999,3783718.846,5077,67350,1604005.262,0
1682868600000,23.769,23.812,23.755,23.78,165096,1682868779999,3928388.461,4205,101277,2410225.138,0
1682868780000,23.779,23.836,23.778,23.828,71568,1682868959999,1704098.195,2593,40767,970686.1,0
1682868960000,23.829,23.875,23.815,23.854,127952,1682869139999,3051951.462,4114,73845,1761359.781,0
1682869140000,23.854,24.0,23.829,23.883,284319,1682869319999,6801686.166,8645,188428,4509165.293,0
1682869320000,23.883,23.933,23.834,23.837,128103,1682869499999,3059270.698,4528,59709,1426103.695,0
1682869500000,23.834,23.879,23.727,23.74,155769,1682869679999,3706381.12,5493,71386,1698756.14,0
1682869680000,23.74,23.749,23.54,23.619,333050,1682869859999,7873065.005,10590,144016,3404645.154,0
1682869860000,23.618,23.735,23.602,23.71,142130,1682870039999,3364380.63,4376,80020,1894349.619,0
1682870040000,23.71,23.745,23.689,23.723,75916,1682870219999,1801014.158,3013,35068,831989.06,0
1682870220000,23.722,23.729,23.646,23.665,58893,1682870399999,1395002.698,2282,24676,584541.879,0
1682870400000,23.667,23.844,23.667,23.821,151769,1682870579999,3609645.984,5180,84400,2006917.345,0
1682870580000,23.821,23.867,23.764,23.77,102634,1682870759999,2444848.71,3621,45743,1089803.116,0
1682870760000,23.769,23.786,23.755,23.764,58518,1682870939999,1391077.651,1780,35123,835020.955,0
1682870940000,23.765,23.83,23.761,23.78,61534,1682871119999,1464115.608,2049,34233,814549.639,0
1682871120000,23.78,23.82,23.727,23.745,48679,1682871299999,1157165.594,1781,18887,449037.334,0
1682871300000,23.745,23.816,23.741,23.753,41869,1682871479999,995944.99,1638,17987,427841.256,0
1682871480000,23.754,23.778,23.742,23.75,32534,1682871659999,773077.188,1433,13944,331326.007,0
1682871660000,23.751,23.772,23.681,23.69,69590,1682871839999,1650956.374,2613,25495,604964.014,0
1682871840000,23.691,23.704,23.661,23.67,50906,1682872019999,1205690.436,1956,21537,510125.347,0
1682872020000,23.669,23.67,23.555,23.598,144449,1682872199999,3409062.822,4958,60460,1426856.534,0
1682872200000,23.595,23.629,23.582,23.609,89675,1682872379999,2116967.704,2654,51134,1207131.44,0
1682872380000,23.609,23.655,23.609,23.626,55029,1682872559999,1300238.219,1864,26319,621813.435,0
1682872560000,23.627,23.657,23.606,23.614,37910,1682872739999,895830.391,1515,14470,341953.034,0
1682872740000,23.614,23.624,23.595,23.608,42400,1682872919999,1001004.427,1413,14195,335166.369,0
1682872920000,23.607,23.627,23.6,23.626,23265,1682873099999,549346.139,1283,13427,317047.513,0
1682873100000,23.626,23.659,23.622,23.647,31776,1682873279999,751259.682,1595,15089,356741.873,0
1682873280000,23.646,23.7,23.645,23.691,39768,1682873459999,941775.831,1806,20279,480174.993,0
1682873460000,23.691,23.724,23.69,23.715,38965,1682873639999,923860.436,1698,21749,515662.808,0
1682873640000,23.715,23.72,23.67,23.67,46942,1682873819999,1112420.135,1354,24061,570218.47,0
1682873820000,23.67,23.673,23.631,23.632,35675,1682873999999,843917.381,1194,11139,263504.931,0
1682874000000,23.632,23.67,23.632,23.647,31081,1682874179999,735255.918,1493,15202,359607.228,0
1682874180000,23.647,23.676,23.572,23.577,88222,1682874359999,2083237.841,2381,25819,609829.746,0
1682874360000,23.576,23.593,23.42,23.509,193566,1682874539999,4549929.958,6417,66889,1572630.535,0
1682874540000,23.509,23.515,23.49,23.505,66395,1682874719999,1560424.137,2301,23897,561659.622,0
1682874720000,23.504,23.515,23.473,23.496,68598,1682874899999,1611543.937,2274,30765,722755.042,0
1682874900000,23.496,23.565,23.495,23.564,55692,1682875079999,1310309.197,2060,32097,755195.526,0
1682875080000,23.564,23.576,23.535,23.543,35736,1682875259999,841667.998,1492,15449,363848.359,0
1682875260000,23.542,23.543,23.497,23.523,38017,1682875439999,894405.995,1394,17030,400706.053,0
1682875440000,23.524,23.531,23.485,23.502,30058,1682875619999,706612.563,1094,11207,263446.332,0
1682875620000,23.503,23.519,23.469,23.469,53375,1682875799999,1254250.916,1712,23741,557899.266,0
1682875800000,23.47,23.488,23.432,23.487,71440,1682875979999,1676173.972,2562,35783,839634.5,0
1682875980000,23.486,23.539,23.486,23.523,54593,1682876159999,1283966.354,2151,33537,788730.271,0
